seq_id,value_start,value_actor_final,steer,gas,brake,value_dataset_like_final,delta_actor,delta_dataset_like
49,40.776145935058594,50.31364059448242,0.4704195559024811,0.9999980330467224,0.0,49.39817428588867,9.537494659423828,8.622028350830078
50,32.58382034301758,40.41318893432617,0.26815205812454224,0.999976634979248,2.9802322387695312e-08,38.2731819152832,7.829368591308594,5.689361572265625
51,59.96637725830078,59.047672271728516,0.5521240830421448,0.9999966025352478,0.0,59.57938003540039,-0.9187049865722656,-0.3869972229003906
52,27.596099853515625,34.70059585571289,0.6036407351493835,0.999687910079956,1.2218952178955078e-06,28.743364334106445,7.104496002197266,1.1472644805908203
53,90.75332641601562,105.97541046142578,-0.9999999403953552,0.9999195337295532,1.8477439880371094e-06,93.9627914428711,15.222084045410156,3.2094650268554688
54,29.926475524902344,41.560184478759766,-0.45984306931495667,0.9999992847442627,0.0,32.744632720947266,11.633708953857422,2.818157196044922
55,81.72806549072266,97.71160125732422,0.6404364705085754,0.9999974966049194,0.0,80.69267272949219,15.983535766601562,-1.0353927612304688
56,62.63325881958008,64.03147888183594,-0.6106246113777161,0.999997615814209,0.0,62.30876922607422,1.3982200622558594,-0.3244895935058594
57,32.29884338378906,32.8300895690918,0.25395897030830383,0.9999972581863403,0.0,24.85498046875,0.5312461853027344,-7.4438629150390625
58,36.68509292602539,33.52050018310547,0.7367715835571289,0.9999984502792358,0.0,26.614187240600586,-3.164592742919922,-10.070905685424805
59,105.40105438232422,100.49866485595703,-0.11603415757417679,0.9999947547912598,0.0,96.04150390625,-4.9023895263671875,-9.359550476074219
60,29.378164291381836,41.804534912109375,0.40714147686958313,0.9999991059303284,0.0,27.418664932250977,12.426370620727539,-1.9594993591308594
61,45.2722053527832,47.05488586425781,0.32462912797927856,0.9999986886978149,0.0,44.09099578857422,1.7826805114746094,-1.1812095642089844
62,72.36380767822266,78.5990982055664,0.9997754096984863,0.9999995231628418,0.0,73.95089721679688,6.23529052734375,1.5870895385742188
63,70.2785873413086,80.4775619506836,0.9915646314620972,0.999998927116394,0.0,60.94099044799805,10.198974609375,-9.337596893310547
64,48.36330795288086,48.91112518310547,-0.7335853576660156,0.9999681711196899,5.960464477539063e-08,50.49326705932617,0.5478172302246094,2.1299591064453125
65,49.89118576049805,52.25864791870117,0.8802748322486877,0.9998589158058167,2.682209014892578e-07,54.39795684814453,2.367462158203125,4.506771087646484
66,91.62728881835938,103.6677017211914,-0.9913344383239746,0.9999116063117981,4.76837158203125e-07,77.33489227294922,12.040412902832031,-14.292396545410156
67,45.01174545288086,56.264278411865234,0.9725469350814819,0.9999309778213501,8.940696716308594e-08,50.36808776855469,11.252532958984375,5.356342315673828
68,46.839473724365234,49.34994125366211,-0.983458399772644,0.9999984502792358,0.0,28.0401611328125,2.510467529296875,-18.799312591552734
69,99.1727294921875,96.14045715332031,0.9321558475494385,0.9999920129776001,0.0,96.8873062133789,-3.0322723388671875,-2.2854232788085938
70,26.12078285217285,37.68583297729492,0.9975683093070984,0.9999977350234985,0.0,37.67001724243164,11.56505012512207,11.549234390258789
71,63.77809524536133,76.07384490966797,0.9553817510604858,0.9998988509178162,1.7881393432617188e-07,64.30480194091797,12.29574966430664,0.5267066955566406
72,54.45315170288086,70.49285125732422,0.15901103615760803,0.9999988079071045,0.0,64.49899291992188,16.03969955444336,10.045841217041016
73,68.09379577636719,74.04235076904297,0.3974548876285553,0.9999995827674866,0.0,68.0029067993164,5.948554992675781,-0.09088897705078125
74,29.414615631103516,38.35110855102539,0.5908032059669495,0.9999971389770508,0.0,21.70270347595215,8.936492919921875,-7.711912155151367
75,53.2714958190918,57.945491790771484,0.44004496932029724,0.9999978542327881,0.0,58.37016296386719,4.6739959716796875,5.098667144775391
76,35.541229248046875,45.50364685058594,0.41615915298461914,0.9999998807907104,0.0,31.670753479003906,9.962417602539062,-3.8704757690429688
77,92.91311645507812,96.6978988647461,-0.10352618247270584,0.9999983310699463,0.0,94.36620330810547,3.7847824096679688,1.4530868530273438
